Image Path,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20,x_21,y_21,z_21
.\dataset\Twelve\img_001.jpg,0.1604212075471878,0.4853137731552124,-3.0413346507884853e-07,0.27196812629699707,0.5128618478775024,-0.020420819520950317,0.36183854937553406,0.5412151217460632,-0.04211828112602234,0.40337494015693665,0.5761810541152954,-0.06382513046264648,0.37639448046684265,0.6068386435508728,-0.08304347097873688,0.32842984795570374,0.4328572750091553,-0.05990179255604744,0.3498779237270355,0.5758601427078247,-0.09008265286684036,0.32818880677223206,0.5922654271125793,-0.10322058945894241,0.3142702579498291,0.5653709769248962,-0.11370658874511719,0.2693231999874115,0.43260395526885986,-0.07069696485996246,0.28692951798439026,0.6047066450119019,-0.09889587014913559,0.26716843247413635,0.5885478258132935,-0.10083620995283127,0.2612980008125305,0.5377994775772095,-0.10676045715808868,0.21629807353019714,0.452741414308548,-0.08222736418247223,0.2331293225288391,0.6196391582489014,-0.10215822607278824,0.2211965173482895,0.5909230709075928,-0.09380215406417847,0.22220981121063232,0.5409426093101501,-0.09179035574197769,0.17110389471054077,0.4802781939506531,-0.09759128838777542,0.1932414025068283,0.6137991547584534,-0.10791265964508057,0.18776609003543854,0.5927879810333252,-0.10303492844104767,0.18181771039962769,0.5481510758399963,-0.10279694199562073
.\dataset\Twelve\img_002.jpg,0.7464143633842468,0.8280953168869019,1.9690018859819247e-07,0.679471492767334,0.786628007888794,-0.07504316419363022,0.6350591778755188,0.7273882031440735,-0.13593119382858276,0.655321478843689,0.6749343872070312,-0.1910001039505005,0.7088004946708679,0.6449834704399109,-0.2432592511177063,0.6677350401878357,0.517348051071167,-0.10657144337892532,0.655677318572998,0.35581254959106445,-0.16619937121868134,0.6552962064743042,0.24593883752822876,-0.2007424384355545,0.6542051434516907,0.1637919545173645,-0.22471298277378082,0.7356228828430176,0.5235432982444763,-0.09583044797182083,0.7365238070487976,0.43219485878944397,-0.16345597803592682,0.7238484621047974,0.5565347671508789,-0.16646921634674072,0.7103155851364136,0.6224175095558167,-0.1556142121553421,0.7993139028549194,0.5528429746627808,-0.09304151684045792,0.8159770965576172,0.450268030166626,-0.14899681508541107,0.7975130081176758,0.5395101308822632,-0.12440583854913712,0.7755230069160461,0.6101480722427368,-0.09403485059738159,0.8546980619430542,0.5945536494255066,-0.09795235842466354,0.8943812847137451,0.4866054356098175,-0.14342710375785828,0.9236905574798584,0.4178183078765869,-0.14801590144634247,0.947752833366394,0.348341703414917,-0.1427053064107895
.\dataset\Twelve\img_003.jpg,0.29420217871665955,0.9178212881088257,-7.370656476268778e-07,0.38193678855895996,0.8094075918197632,-0.021819226443767548,0.43832284212112427,0.6993516087532043,-0.04490962624549866,0.46254590153694153,0.630563497543335,-0.07010890543460846,0.44238966703414917,0.6715373992919922,-0.09083830565214157,0.31788715720176697,0.5753475427627563,-0.027704155072569847,0.4067438840866089,0.5800434350967407,-0.06314895302057266,0.41644006967544556,0.641122043132782,-0.08850979804992676,0.39546865224838257,0.6524714827537537,-0.10914159566164017,0.2823496162891388,0.6298869252204895,-0.04184594005346298,0.395052433013916,0.6556787490844727,-0.07393787056207657,0.4021807312965393,0.7110574841499329,-0.08857282251119614,0.37543097138404846,0.7107818126678467,-0.10270558297634125,0.2656331956386566,0.7014489769935608,-0.05944664403796196,0.37767836451530457,0.7237857580184937,-0.08595480769872665,0.3803263008594513,0.7650439739227295,-0.08795720338821411,0.3486298620700836,0.7635020017623901,-0.0923166498541832,0.2664489448070526,0.7707760334014893,-0.08090512454509735,0.36200761795043945,0.7843642830848694,-0.09601141512393951,0.3657221794128418,0.8115212321281433,-0.09696517884731293,0.33820420503616333,0.8147128820419312,-0.1001591682434082
.\dataset\Twelve\img_004.jpg,0.20169878005981445,0.7688863277435303,5.3271836719659404e-08,0.2804291844367981,0.8117356896400452,-0.0708693116903305,0.33652445673942566,0.8533205986022949,-0.1318781077861786,0.3481716215610504,0.8879258632659912,-0.18415945768356323,0.31453803181648254,0.9064792394638062,-0.23262789845466614,0.306844562292099,0.715211033821106,-0.15917851030826569,0.2871130108833313,0.8121107220649719,-0.23075462877750397,0.2832055985927582,0.9016556143760681,-0.2629268765449524,0.2725848853588104,0.9363946318626404,-0.2778750956058502,0.2258215695619583,0.6938278079032898,-0.1567004770040512,0.21407108008861542,0.8630695343017578,-0.22112193703651428,0.22286248207092285,0.9296772480010986,-0.22320546209812164,0.2252800166606903,0.9262630343437195,-0.22265762090682983,0.15760375559329987,0.7108316421508789,-0.15747134387493134,0.1572689265012741,0.8718329071998596,-0.20756220817565918,0.18121905624866486,0.9222341775894165,-0.1843835562467575,0.19049546122550964,0.9158249497413635,-0.16481196880340576,0.10868237912654877,0.7382089495658875,-0.1664191037416458,0.11532187461853027,0.8693240880966187,-0.19626985490322113,0.13651743531227112,0.9072940945625305,-0.18187718093395233,0.14489738643169403,0.9051265716552734,-0.16861915588378906
.\dataset\Twelve\img_005.jpg,0.6636841893196106,0.6489862203598022,-4.3887922629437526e-08,0.6056059002876282,0.6220433712005615,-0.022109318524599075,0.5575238466262817,0.5363516807556152,-0.039384711533784866,0.5597231388092041,0.4673004746437073,-0.05821027234196663,0.5916762351989746,0.43432098627090454,-0.07680454850196838,0.5952019095420837,0.39609938859939575,-0.04148683324456215,0.5921308994293213,0.2762400507926941,-0.07044567912817001,0.6004428863525391,0.20261655747890472,-0.08616489917039871,0.6101541519165039,0.13868260383605957,-0.09838123619556427,0.6454038023948669,0.4029635190963745,-0.04869234934449196,0.6347376108169556,0.37813669443130493,-0.1098153218626976,0.6202425956726074,0.4765874445438385,-0.12448078393936157,0.6160054802894592,0.5460162162780762,-0.12191957235336304,0.6929861903190613,0.4266418516635895,-0.057817019522190094,0.6836910247802734,0.4057915210723877,-0.11602877825498581,0.6613752841949463,0.488919198513031,-0.11279505491256714,0.6478069424629211,0.5492196679115295,-0.09541183710098267,0.7370161414146423,0.45692071318626404,-0.0680157020688057,0.7620425224304199,0.37002453207969666,-0.11111413687467575,0.7751644253730774,0.31178462505340576,-0.11917585134506226,0.7860381603240967,0.250382661819458,-0.11608308553695679
.\dataset\Twelve\img_006.jpg,0.8164772391319275,0.6843345165252686,-4.1473572309769224e-07,0.7409981489181519,0.6482144594192505,-0.035894669592380524,0.6888964176177979,0.5582447648048401,-0.06301869451999664,0.714358925819397,0.48957687616348267,-0.08976087719202042,0.770783007144928,0.45904216170310974,-0.11555403470993042,0.721101701259613,0.4142933189868927,-0.058270759880542755,0.6994993090629578,0.27147290110588074,-0.09393972903490067,0.6973397135734558,0.18864737451076508,-0.1150154173374176,0.6957436203956604,0.1152665913105011,-0.13018645346164703,0.7699520587921143,0.41833993792533875,-0.058078959584236145,0.755873441696167,0.3707367181777954,-0.11289164423942566,0.7569477558135986,0.4754598140716553,-0.12269261479377747,0.7571751475334167,0.5359994173049927,-0.11871912330389023,0.8163766860961914,0.4305340349674225,-0.06102854013442993,0.8079923391342163,0.3818175494670868,-0.10525296628475189,0.7967342734336853,0.4746567904949188,-0.09363660961389542,0.7881154417991638,0.5378614664077759,-0.07356077432632446,0.863036036491394,0.4463493824005127,-0.0680857002735138,0.8636337518692017,0.3337823152542114,-0.09880203753709793,0.8609938025474548,0.26636385917663574,-0.10105548053979874,0.859631359577179,0.20051392912864685,-0.09616939723491669
.\dataset\Twelve\img_007.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.\dataset\Twelve\img_008.jpg,0.7258908748626709,0.7890108227729797,6.027163976796146e-07,0.6792848110198975,0.786536455154419,-0.057498931884765625,0.6194548010826111,0.744365394115448,-0.11058172583580017,0.5997670888900757,0.7025665640830994,-0.1606259047985077,0.616459846496582,0.6531862020492554,-0.20911379158496857,0.6082018613815308,0.5619106292724609,-0.09193328768014908,0.5509780049324036,0.46703606843948364,-0.14096100628376007,0.505005955696106,0.4019589126110077,-0.16472700238227844,0.4733085632324219,0.3520238995552063,-0.18121983110904694,0.6540491580963135,0.5534738302230835,-0.09010541439056396,0.6003147959709167,0.5446299314498901,-0.15365861356258392,0.6156732439994812,0.6463826298713684,-0.14996236562728882,0.6366053223609924,0.6748967170715332,-0.13369913399219513,0.7027240991592407,0.5648143291473389,-0.09508496522903442,0.6622090935707092,0.5762456059455872,-0.1520598828792572,0.6533573865890503,0.6596350073814392,-0.12928839027881622,0.6622534394264221,0.6924405097961426,-0.1009727269411087,0.7482975721359253,0.5858829021453857,-0.10596541315317154,0.7478401064872742,0.48765772581100464,-0.1498800665140152,0.7454468011856079,0.41978758573532104,-0.15034431219100952,0.7497255206108093,0.34530121088027954,-0.14266568422317505
.\dataset\Twelve\img_009.jpg,0.8133151531219482,0.5697259902954102,8.698258824324512e-08,0.7514714598655701,0.5593359470367432,-0.049951743334531784,0.7078980207443237,0.5207879543304443,-0.09437354654073715,0.7228541970252991,0.47604358196258545,-0.13561446964740753,0.771826982498169,0.43367865681648254,-0.17448550462722778,0.70517498254776,0.3664552569389343,-0.09574142098426819,0.6669006943702698,0.23720231652259827,-0.14912769198417664,0.65520840883255,0.15949814021587372,-0.17517566680908203,0.643242359161377,0.08550338447093964,-0.1919083446264267,0.7496212124824524,0.3542179465293884,-0.09170945733785629,0.7344553470611572,0.34980347752571106,-0.1462853103876114,0.7473387718200684,0.4437991976737976,-0.13950973749160767,0.7492454051971436,0.4599114656448364,-0.12821337580680847,0.7933614253997803,0.3609199523925781,-0.09394493699073792,0.7861921787261963,0.3632689118385315,-0.1447155624628067,0.7816701531410217,0.44505181908607483,-0.12190213054418564,0.7761648893356323,0.47496867179870605,-0.09631545096635818,0.8362912535667419,0.3717089295387268,-0.10168343037366867,0.8415037989616394,0.2784675359725952,-0.14379234611988068,0.8440160751342773,0.21953298151493073,-0.1443699449300766,0.8481072187423706,0.1552501916885376,-0.13678504526615143
.\dataset\Twelve\img_010.jpg,0.17284350097179413,0.5329413414001465,5.41519931118728e-08,0.2615967392921448,0.5776377320289612,-0.033972304314374924,0.3473936915397644,0.6892107725143433,-0.07130987197160721,0.3646898567676544,0.7913622856140137,-0.09829681366682053,0.3239970803260803,0.8060896396636963,-0.11790972948074341,0.30725741386413574,0.5574301481246948,-0.15499451756477356,0.33541229367256165,0.73454749584198,-0.19196677207946777,0.31351786851882935,0.7347300052642822,-0.18677525222301483,0.30071306228637695,0.6727786660194397,-0.18056286871433258,0.23649340867996216,0.5604106187820435,-0.15856915712356567,0.2640668749809265,0.7672387361526489,-0.1964816302061081,0.24621649086475372,0.7449635863304138,-0.1730288565158844,0.23802685737609863,0.6748568415641785,-0.15954773128032684,0.16728200018405914,0.5816484093666077,-0.15809090435504913,0.1965070366859436,0.7753629684448242,-0.17552882432937622,0.18638810515403748,0.7480602860450745,-0.13522857427597046,0.1774502843618393,0.6820870637893677,-0.11325184255838394,0.10506391525268555,0.6096076965332031,-0.1615266501903534,0.12944570183753967,0.7683688402175903,-0.1666613221168518,0.1341034471988678,0.7559750080108643,-0.14420907199382782,0.13272005319595337,0.7059048414230347,-0.1343061774969101
