Image Path,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20,x_21,y_21,z_21
.\dataset\Nine\img_001.jpg,0.6579336524009705,0.39476466178894043,-9.755307246450684e-07,0.5809463262557983,0.3692406415939331,-0.03568437322974205,0.5240517854690552,0.2870993912220001,-0.04967717453837395,0.4915322959423065,0.22106215357780457,-0.05867111682891846,0.45584800839424133,0.17624804377555847,-0.06297162175178528,0.5872368812561035,0.18033470213413239,-0.043589524924755096,0.552655041217804,0.25235575437545776,-0.07363187521696091,0.5547022223472595,0.3205442428588867,-0.08895131945610046,0.5650574564933777,0.34953904151916504,-0.09720177203416824,0.6344040036201477,0.18829098343849182,-0.0398789644241333,0.5912339091300964,0.291847825050354,-0.0648287683725357,0.5910499095916748,0.34205472469329834,-0.06938642263412476,0.6033488512039185,0.347845196723938,-0.07320771366357803,0.6754188537597656,0.22086665034294128,-0.04052847623825073,0.6327860355377197,0.3165491819381714,-0.06567520648241043,0.6256330013275146,0.35418274998664856,-0.06007588282227516,0.6335179805755615,0.3502897024154663,-0.055256158113479614,0.7067921161651611,0.2605353593826294,-0.04509797692298889,0.6760938167572021,0.32817381620407104,-0.06231823191046715,0.6660556793212891,0.35378462076187134,-0.05978810042142868,0.6708967089653015,0.34918975830078125,-0.05606174096465111
.\dataset\Nine\img_002.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.\dataset\Nine\img_003.jpg,0.28868958353996277,0.9505795240402222,-6.652326760558935e-07,0.37642335891723633,0.8396170735359192,-0.024456895887851715,0.4321562945842743,0.742866039276123,-0.053478747606277466,0.4611983299255371,0.6808382868766785,-0.08557687699794769,0.4598225951194763,0.6940831542015076,-0.1126653254032135,0.31603583693504333,0.6028767228126526,-0.02720956690609455,0.4066915810108185,0.604366660118103,-0.06576710939407349,0.4191080927848816,0.6678799986839294,-0.09048022329807281,0.40393900871276855,0.6941013336181641,-0.10868622362613678,0.2827940881252289,0.657295823097229,-0.04057716578245163,0.39948365092277527,0.6786082983016968,-0.07820091396570206,0.4023407995700836,0.7437670230865479,-0.09222639352083206,0.37538039684295654,0.7537696957588196,-0.10286550968885422,0.2671786844730377,0.7254606485366821,-0.058123230934143066,0.3830469250679016,0.7435666918754578,-0.08846665173768997,0.38437750935554504,0.7922791838645935,-0.0872318297624588,0.3549356162548065,0.7967036366462708,-0.08697745949029922,0.26758837699890137,0.7942907810211182,-0.07982873171567917,0.36317694187164307,0.8076961040496826,-0.09596001356840134,0.36356693506240845,0.8381540179252625,-0.09451957046985626,0.33446627855300903,0.8392470479011536,-0.09439165890216827
.\dataset\Nine\img_004.jpg,0.2175767570734024,0.38374412059783936,-4.010283660704772e-08,0.3054267168045044,0.39073824882507324,-0.018379446119070053,0.38662365078926086,0.4833984076976776,-0.051289960741996765,0.4149322807788849,0.5974871516227722,-0.07775416970252991,0.40238678455352783,0.671535849571228,-0.09900826215744019,0.3791879713535309,0.41825175285339355,-0.12399645149707794,0.4135318994522095,0.5873172879219055,-0.15518055856227875,0.38890260457992554,0.611518383026123,-0.15180078148841858,0.369405061006546,0.593960165977478,-0.14655978977680206,0.3167327046394348,0.43666768074035645,-0.13380372524261475,0.34921106696128845,0.622840166091919,-0.16313359141349792,0.3335786759853363,0.5974694490432739,-0.1403530240058899,0.3270200788974762,0.5393816828727722,-0.1265382617712021,0.25787854194641113,0.4643265902996063,-0.13968805968761444,0.29921987652778625,0.6348491907119751,-0.15467576682567596,0.2882898449897766,0.6044237017631531,-0.11922813951969147,0.2802967429161072,0.5515345335006714,-0.09876111894845963,0.20375382900238037,0.49759384989738464,-0.14722710847854614,0.24363741278648376,0.6250889897346497,-0.14966897666454315,0.24049560725688934,0.5983861088752747,-0.12491749972105026,0.2330644130706787,0.5514192581176758,-0.11075086146593094
.\dataset\Nine\img_005.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.\dataset\Nine\img_006.jpg,0.787265419960022,0.4998219907283783,-8.365847179447883e-07,0.730411171913147,0.4739672541618347,-0.04043715447187424,0.6693341732025146,0.40749433636665344,-0.062270354479551315,0.6180212497711182,0.3659551739692688,-0.07934227585792542,0.5728386640548706,0.34051811695098877,-0.09082324802875519,0.7284488081932068,0.2673102617263794,-0.03966753929853439,0.7089413404464722,0.3195129632949829,-0.07058786600828171,0.7178686857223511,0.3798280954360962,-0.0858766958117485,0.7284643650054932,0.3843725919723511,-0.09616725891828537,0.7769105434417725,0.26093995571136475,-0.03709232807159424,0.7574303150177002,0.33166104555130005,-0.06866942346096039,0.7524581551551819,0.3944195806980133,-0.07704393565654755,0.755373477935791,0.3880201280117035,-0.08129803836345673,0.8242641687393188,0.2839243710041046,-0.039254143834114075,0.8041773438453674,0.34677186608314514,-0.07310836017131805,0.7899641394615173,0.4002780616283417,-0.06751551479101181,0.7890112400054932,0.39134448766708374,-0.06051354482769966,0.8646381497383118,0.3160187005996704,-0.04530138149857521,0.8516344428062439,0.35367947816848755,-0.06793176382780075,0.8342207670211792,0.39355260133743286,-0.06363207846879959,0.8299729228019714,0.39394888281822205,-0.05748122185468674
.\dataset\Nine\img_007.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.\dataset\Nine\img_008.jpg,0.8807393312454224,0.5634790062904358,-5.578559694185969e-07,0.8097484707832336,0.5431509613990784,-0.02162819914519787,0.7437071800231934,0.4769092798233032,-0.030235212296247482,0.6908091306686401,0.4425384998321533,-0.03999438136816025,0.6521940231323242,0.42518043518066406,-0.04313761368393898,0.7850604057312012,0.3620564937591553,0.00026606794563122094,0.7399498224258423,0.34055063128471375,-0.030927447602152824,0.7630797028541565,0.40465569496154785,-0.04498904198408127,0.7814057469367981,0.4064198434352875,-0.05214756354689598,0.8263388276100159,0.35323524475097656,-0.0038309688679873943,0.7836082577705383,0.3367229104042053,-0.03809697553515434,0.7992808222770691,0.417261004447937,-0.040492407977581024,0.8163657188415527,0.4067268967628479,-0.0345696285367012,0.8705027103424072,0.35987794399261475,-0.014807941392064095,0.8384342193603516,0.3460721969604492,-0.048709891736507416,0.8427445888519287,0.4248044490814209,-0.0319153256714344,0.8573479056358337,0.4161491096019745,-0.012395605444908142,0.9140430688858032,0.37579622864723206,-0.028575798496603966,0.8909124732017517,0.36158305406570435,-0.043129049241542816,0.8831211924552917,0.4161774814128876,-0.028138309717178345,0.8934659361839294,0.4185554087162018,-0.01305931806564331
.\dataset\Nine\img_009.jpg,0.7550456523895264,0.4687971770763397,-9.086440968530951e-07,0.6971275210380554,0.4478338062763214,-0.03793010115623474,0.6444244384765625,0.3696387708187103,-0.05080365762114525,0.6035512089729309,0.3110817074775696,-0.059008676558732986,0.5606621503829956,0.2715572714805603,-0.0620432086288929,0.7011411190032959,0.2708931863307953,-0.028996683657169342,0.711848258972168,0.3441498875617981,-0.05437318608164787,0.7157257795333862,0.39146485924720764,-0.06654299050569534,0.7139707803726196,0.3835704028606415,-0.07519660890102386,0.7476454377174377,0.26323777437210083,-0.02508155070245266,0.7556502819061279,0.35353749990463257,-0.05154470354318619,0.7484855651855469,0.4011530876159668,-0.05868477374315262,0.743533730506897,0.3881095051765442,-0.06284645199775696,0.7903355956077576,0.27806735038757324,-0.02613755501806736,0.7930580973625183,0.35950329899787903,-0.05756570026278496,0.782155454158783,0.39910832047462463,-0.05551157891750336,0.7758152484893799,0.3835769295692444,-0.05115501955151558,0.8245002031326294,0.302072674036026,-0.030858544632792473,0.8287169337272644,0.35477882623672485,-0.05336183309555054,0.815264880657196,0.3882361054420471,-0.05263996124267578,0.8072808384895325,0.3818820118904114,-0.0496337004005909
.\dataset\Nine\img_010.jpg,0.15898534655570984,0.6779119968414307,-1.6483294018598826e-07,0.24578483402729034,0.7165690064430237,-0.01858147419989109,0.292158305644989,0.8259328603744507,-0.04281140863895416,0.2736392915248871,0.9344532489776611,-0.058400001376867294,0.21396256983280182,0.9736812710762024,-0.06914321333169937,0.256722629070282,0.7633674740791321,-0.1086876317858696,0.25510373711586,0.9184053540229797,-0.12661345303058624,0.26332372426986694,0.8963310718536377,-0.11544010788202286,0.2636694610118866,0.8537428379058838,-0.10515127331018448,0.19453488290309906,0.7679060697555542,-0.1083214059472084,0.20598413050174713,0.932496964931488,-0.1232748031616211,0.22028082609176636,0.9053568840026855,-0.10098125785589218,0.2172827571630478,0.8547707200050354,-0.08656277507543564,0.1431921273469925,0.7813109159469604,-0.10315660387277603,0.16163958609104156,0.9312950968742371,-0.10440363734960556,0.17735719680786133,0.9056115746498108,-0.0765957161784172,0.17637595534324646,0.85396409034729,-0.06123054772615433,0.10210788249969482,0.7980427145957947,-0.09928476810455322,0.1254902333021164,0.9067661762237549,-0.09307616949081421,0.14021405577659607,0.8858440518379211,-0.07403713464736938,0.13603797554969788,0.8447156548500061,-0.06432843953371048
