Image Path,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20,x_21,y_21,z_21
.\dataset.\AB\img_001.jpg,0.19597885012626648,0.47804445028305054,-3.3136899446617463e-07,0.2889670729637146,0.5108252763748169,-0.03535645082592964,0.37234988808631897,0.532945990562439,-0.062381744384765625,0.4056977331638336,0.5587113499641418,-0.08504480868577957,0.37345075607299805,0.5815388560295105,-0.10453867167234421,0.33383142948150635,0.41251856088638306,-0.07966461777687073,0.34627389907836914,0.5449019074440002,-0.11471041291952133,0.32663798332214355,0.5647269487380981,-0.1316564977169037,0.30985426902770996,0.5411262512207031,-0.143933966755867,0.2729676067829132,0.4115357995033264,-0.08333258330821991,0.2842519283294678,0.5793448686599731,-0.11518120765686035,0.2728757858276367,0.5665527582168579,-0.11894980818033218,0.26851630210876465,0.5213290452957153,-0.12639999389648438,0.2200801968574524,0.43274354934692383,-0.0885394737124443,0.23387068510055542,0.5968429446220398,-0.11191575229167938,0.22913911938667297,0.5722842812538147,-0.10497599840164185,0.23302441835403442,0.5246860384941101,-0.10360156744718552,0.17850805819034576,0.4625738859176636,-0.0988556370139122,0.1981734335422516,0.5965441465377808,-0.11453303694725037,0.19395311176776886,0.576722264289856,-0.11261067539453506,0.188253715634346,0.5352680683135986,-0.11383005976676941
.\dataset.\AB\img_002.jpg,0.8122800588607788,0.8399239778518677,-6.387111852745875e-07,0.7373136281967163,0.7857087850570679,-0.04359551891684532,0.6625685095787048,0.6708232760429382,-0.0720595121383667,0.6050004959106445,0.587615966796875,-0.0992574617266655,0.5491682291030884,0.5253427624702454,-0.12569193542003632,0.768726646900177,0.5304824709892273,-0.07565870881080627,0.772589385509491,0.39312440156936646,-0.12295093387365341,0.779558539390564,0.2999347448348999,-0.15400777757167816,0.7917129993438721,0.21417582035064697,-0.17988014221191406,0.8437124490737915,0.5117340683937073,-0.0787656232714653,0.824867308139801,0.6188009977340698,-0.14713969826698303,0.8035596609115601,0.7107776403427124,-0.16317443549633026,0.8037070631980896,0.7415661811828613,-0.16682076454162598,0.9087738394737244,0.5474532246589661,-0.08532930165529251,0.8814966082572937,0.6762704253196716,-0.14266273379325867,0.8565136194229126,0.7418981790542603,-0.1285005807876587,0.8529011011123657,0.7495505809783936,-0.11231700330972672,0.9646739959716797,0.6018438935279846,-0.09734353423118591,0.9428211450576782,0.6880397796630859,-0.13878947496414185,0.911262571811676,0.7392026782035828,-0.1316966861486435,0.8992244601249695,0.7444729804992676,-0.11935330182313919
.\dataset.\AB\img_003.jpg,0.7467959523200989,0.5909037590026855,-2.1754225087988743e-07,0.6719719171524048,0.5587831139564514,-0.025659000501036644,0.6053216457366943,0.47816604375839233,-0.043151430785655975,0.543167769908905,0.43860727548599243,-0.06179921329021454,0.485143780708313,0.4284256100654602,-0.080959253013134,0.6546038389205933,0.33112767338752747,-0.0388345792889595,0.6471408605575562,0.21138274669647217,-0.07338502258062363,0.6406827569007874,0.12918637692928314,-0.09754464030265808,0.6379398107528687,0.058642566204071045,-0.11817388981580734,0.7142763733863831,0.31291842460632324,-0.04513561725616455,0.6784407496452332,0.38044509291648865,-0.08971301466226578,0.6741098165512085,0.45188623666763306,-0.09672311693429947,0.6870039105415344,0.4642775058746338,-0.09644822031259537,0.7652363181114197,0.34379759430885315,-0.055142875760793686,0.7238303422927856,0.4462149739265442,-0.08585008233785629,0.7123316526412964,0.49163421988487244,-0.06816559284925461,0.7184222936630249,0.48298197984695435,-0.05417393893003464,0.8003903031349182,0.39512863755226135,-0.07012001425027847,0.7652295827865601,0.4881173372268677,-0.09212839603424072,0.7497904896736145,0.52069091796875,-0.08397851884365082,0.7505559325218201,0.5076243281364441,-0.0742824599146843
.\dataset.\AB\img_004.jpg,0.14794921875,0.5469710826873779,-5.83443068080669e-07,0.20640352368354797,0.5334222912788391,-0.04056498780846596,0.25971341133117676,0.4893421530723572,-0.06906599551439285,0.2802300751209259,0.45626240968704224,-0.09356652945280075,0.27531808614730835,0.43938422203063965,-0.11350961029529572,0.21704842150211334,0.3355213701725006,-0.06268980354070663,0.23536983132362366,0.4422031044960022,-0.1037478893995285,0.23382070660591125,0.5016622543334961,-0.12769217789173126,0.22781528532505035,0.49256235361099243,-0.14401131868362427,0.15177443623542786,0.3414760231971741,-0.06491820514202118,0.18438120186328888,0.4822568893432617,-0.0984426960349083,0.19192761182785034,0.5324445366859436,-0.10554926097393036,0.19141486287117004,0.5106967687606812,-0.1128467544913292,0.0987769365310669,0.3773397207260132,-0.07112140208482742,0.13945192098617554,0.5146450996398926,-0.09899869561195374,0.1491401344537735,0.5498809218406677,-0.09035443514585495,0.14566826820373535,0.5227138996124268,-0.08629436790943146,0.05547427386045456,0.42214176058769226,-0.08292289823293686,0.09281502664089203,0.5320811867713928,-0.10195974260568619,0.10826859623193741,0.5637669563293457,-0.09841348230838776,0.10716018825769424,0.5439578294754028,-0.09574158489704132
.\dataset.\AB\img_005.jpg,0.17116670310497284,0.5303926467895508,-1.7027254273216386e-07,0.2577185034751892,0.5684430003166199,-0.04598704352974892,0.33775654435157776,0.6572464108467102,-0.08377655595541,0.34872108697891235,0.7508621215820312,-0.11040553450584412,0.28131115436553955,0.7798694968223572,-0.13124385476112366,0.2605682611465454,0.5225017070770264,-0.14306437969207764,0.2819896638393402,0.706355094909668,-0.17953534424304962,0.2673334777355194,0.6884773969650269,-0.1803906410932541,0.25178632140159607,0.6214956045150757,-0.17941328883171082,0.17970386147499084,0.5256659984588623,-0.13773691654205322,0.2105022370815277,0.7244839668273926,-0.16557377576828003,0.20521649718284607,0.6944248676300049,-0.14338178932666779,0.19666004180908203,0.6343820095062256,-0.1356351673603058,0.11301213502883911,0.5555295944213867,-0.13083495199680328,0.14701306819915771,0.7447515726089478,-0.1446058750152588,0.14590834081172943,0.7129546999931335,-0.11277458816766739,0.1397252082824707,0.6544405221939087,-0.0990561842918396,0.06322890520095825,0.5909945964813232,-0.12922817468643188,0.09068703651428223,0.7429983019828796,-0.13150598108768463,0.09790341556072235,0.7169326543807983,-0.11395839601755142,0.09728169441223145,0.6611627340316772,-0.11007802933454514
.\dataset.\AB\img_006.jpg,0.7541595697402954,0.8151541352272034,-2.1958805973554263e-07,0.6479852199554443,0.7760447859764099,-0.045230042189359665,0.5815179944038391,0.6626402139663696,-0.06772378087043762,0.5330880284309387,0.5786172747612,-0.08866827189922333,0.4798237681388855,0.5061987638473511,-0.11158007383346558,0.6591612100601196,0.5710384845733643,-0.06770165264606476,0.6922488212585449,0.4514358639717102,-0.11400727927684784,0.7253747582435608,0.37344491481781006,-0.14906775951385498,0.7527819275856018,0.310030460357666,-0.17665167152881622,0.739546537399292,0.552733838558197,-0.07242842018604279,0.7036279439926147,0.6871902942657471,-0.138077974319458,0.6630377173423767,0.778329610824585,-0.1685325652360916,0.6373903155326843,0.8283627033233643,-0.18455058336257935,0.8051618933677673,0.6017428040504456,-0.08060833811759949,0.7546902298927307,0.7542799115180969,-0.14056307077407837,0.7144485712051392,0.8298580050468445,-0.14283387362957,0.6814378499984741,0.8615177273750305,-0.13665318489074707,0.849409818649292,0.6702547669410706,-0.09295731037855148,0.8149290680885315,0.7779289484024048,-0.14125296473503113,0.7759437561035156,0.8348816633224487,-0.1415526419878006,0.7398846745491028,0.860781192779541,-0.1324109137058258
.\dataset.\AB\img_007.jpg,0.2262352555990219,0.5259405374526978,8.220202829534173e-08,0.31326374411582947,0.5684915781021118,-0.01206999272108078,0.3653258979320526,0.6975377202033997,-0.04865342378616333,0.35655075311660767,0.8285385966300964,-0.0801381841301918,0.3140296936035156,0.8943381309509277,-0.10714637488126755,0.3926566541194916,0.6439718008041382,-0.12716875970363617,0.3867643475532532,0.8344308733940125,-0.15829220414161682,0.3586331903934479,0.8292843103408813,-0.15362589061260223,0.3467846214771271,0.7795234322547913,-0.14739929139614105,0.32609260082244873,0.6369497179985046,-0.1419687718153,0.3242564797401428,0.84881591796875,-0.17016111314296722,0.3092154562473297,0.8227485418319702,-0.14685218036174774,0.3057025372982025,0.7608435153961182,-0.13310281932353973,0.25878840684890747,0.6413490772247314,-0.15175527334213257,0.26249825954437256,0.833317756652832,-0.15777938067913055,0.25901782512664795,0.7978318333625793,-0.11967860162258148,0.2585158348083496,0.7353476285934448,-0.09981474280357361,0.19397103786468506,0.653834879398346,-0.16318130493164062,0.21030886471271515,0.8043766617774963,-0.15603037178516388,0.21245992183685303,0.7807899713516235,-0.12839846312999725,0.21326418220996857,0.7304413914680481,-0.1140771135687828
.\dataset.\AB\img_008.jpg,0.8130424618721008,0.6650353670120239,-2.1207752354257536e-07,0.7392387390136719,0.6223979592323303,-0.04778020828962326,0.6894092559814453,0.5264608860015869,-0.07686340063810349,0.6605079174041748,0.4399596154689789,-0.10505713522434235,0.6181820631027222,0.37709513306617737,-0.13217155635356903,0.772547721862793,0.37456339597702026,-0.043449971824884415,0.7800194621086121,0.26009154319763184,-0.07915899902582169,0.7844586372375488,0.18845561146736145,-0.1007680743932724,0.7913756966590881,0.12404288351535797,-0.1166360005736351,0.8291608691215515,0.3878372013568878,-0.04427560791373253,0.8445045948028564,0.32460153102874756,-0.10514850914478302,0.8222309350967407,0.423184335231781,-0.11826899647712708,0.8060862421989441,0.4937301278114319,-0.11290532350540161,0.8788342475891113,0.4226595163345337,-0.05100391060113907,0.8975573182106018,0.3661028742790222,-0.1119527518749237,0.8662649393081665,0.4516792893409729,-0.10393601655960083,0.843584418296814,0.5150139331817627,-0.08230840414762497,0.9220492243766785,0.4721783399581909,-0.061554744839668274,0.9457324743270874,0.41058894991874695,-0.1044190526008606,0.915844202041626,0.45466411113739014,-0.09939295053482056,0.8882772326469421,0.4992060661315918,-0.08498343825340271
.\dataset.\AB\img_009.jpg,0.2184392809867859,0.3755004107952118,2.1657109883221892e-08,0.2870551645755768,0.3942875266075134,-0.05058727785944939,0.3347404897212982,0.4413973093032837,-0.10004564374685287,0.3405437767505646,0.5056447982788086,-0.14437556266784668,0.3054445683956146,0.5569201707839966,-0.18808463215827942,0.32002657651901245,0.29543742537498474,-0.11398696154356003,0.328711599111557,0.442054808139801,-0.1654490977525711,0.3191029131412506,0.46275749802589417,-0.19304382801055908,0.30815643072128296,0.42361027002334595,-0.21189765632152557,0.248787984251976,0.29769137501716614,-0.1159994974732399,0.2681131362915039,0.4754570722579956,-0.1537696272134781,0.26594558358192444,0.48171043395996094,-0.1538817584514618,0.26283910870552063,0.4280581474304199,-0.15973228216171265,0.1894342005252838,0.32582637667655945,-0.12055658549070358,0.21429860591888428,0.48939865827560425,-0.14895941317081451,0.219284325838089,0.4881739020347595,-0.13024073839187622,0.21800407767295837,0.4410449266433716,-0.12046105414628983,0.14181222021579742,0.3609147071838379,-0.1321941763162613,0.16514213383197784,0.48435497283935547,-0.15380871295928955,0.17341530323028564,0.48353347182273865,-0.14543622732162476,0.17024405300617218,0.44946953654289246,-0.14032088220119476
.\dataset.\AB\img_010.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
